document_id,subjectCategories,title,abstract,createDate,publicationDate,downloads_pdf_url,downloads_text_url,center,copyright,related
19880036332,ASTROPHYSICS,A recent change in the brightness and form of the HH46 reflection nebula,"A several-fold increase in the surface brightness of the scattered light component of the southern Herbig-Haro object HH46 took place between January 1984 and May 1986. A more subtle change in the shape of the nebula also occurred in that a small region, formerly only prominent in the infrared, is now the brightest part of the reflection nebula in visible red light. The change is due either to a flaring of the adjacent but still invisible young stellar object or to a partial clearing of the dust which still surrounds it. In May 1987, the nebula still appeared bright suggesting that the change may be a long-term one.",2013-08-13,1987-11-01,,,CDMS,OTHER,
19880036357,ASTROPHYSICS,Far-infrared variability in active galactic nuclei,"Pointed IRAS observations of 20 active galaxies were examined in the first detailed search for far-infrared variability in a large sample of active galaxies. Less extensive survey data were also checked for evidence of strong 6-month variability in 45 active galaxies. The far-infrared fluxes of three highly polarized objects ('blazars') appeared to vary by up to a factor of 2 on time scales of a few months. No convincing cases of variability greater than about 15 percent (rms) were found in any of the normal quasars or Seyfert galaxies studied. It appears that blazars tend to be variable at all wavelengths, but most active galaxies may be systematically less variable in the far-infrared than at higher frequencies.",2013-08-13,1987-12-15,,,CDMS,OTHER,
19880036366,ASTROPHYSICS,Three-dimensional hydrodynamical simulations of stellar collisions. I - Equal-mass main-sequence stars,"Two distinct mass-loss mechanisms are noted in the present, fully three-dimensional calculations of collisions between identical stars. While strong shocks in nearly head-on collisions lead to high-velocity jets perpendicular to the collision axis, with increasing mass loss as impact velocity at infinity increases from zero to 2.3 times the escape velocity from the stellar surface, low velocity encounters lead to a sharp increase in mass loss at impact parameters that correspond to nearly-grazing collisions in a two-stage process. In the first stage, the two stars become gravitationally bound due to the encounter's energy dissipation; these binary components then violently coalesce during subsequent periastron passage.",2013-08-13,1987-12-15,,,CDMS,OTHER,
19880036383,ATOMIC AND MOLECULAR PHYSICS,Vibration-rotational intensities for the X 1Sigma(+) state of A1H and A1D,"In the present calculation of vibrational-rotational line strengths for the ground electronic state of A1H and A1D, the vibrational and rotational quantum numbers used are respectively in the Delta-v zero-5 range for v-prime between zero and 15, and J-prime-J of + or - 1 for J-prime in the zero-50 range. The transition matrix elements were obtained on the basis of the Meyer and Rosmus (1975) ab initio dipole-moment function, together with the numerical vibrational-rotational energy function.",2013-08-13,1987-12-15,,,CDMS,OTHER,
19880036391,ASTROPHYSICS,Discovery of radio emission from AE Aquarii,"VLA 1.4-GHz and 4.9-GHz observations of six DQ Her cataclysmic variables, obtained in the C/D hybrid configuration with 50-MHz bandwidth, 7-sec time resolution, and limiting flux density about 200 microJy on July 21, 1984, are reported. Variable radio emission with time scale less than 5 min, circular polarization less than 15 percent, and flux density 3-5 mJy at 1.4 GHz and 8-16 mJy at 4.9 GHz is detected from AE Aqr. This emission is tentatively attributed to synchrotron emission from mildly relativistic electrons, powered by the MHD torque coupling the magnetic white dwarf to either (1) a secondary with a strong magnetic field or (2) an accretion disk.",2013-08-13,1987-12-15,,,CDMS,OTHER,
19880036393,SOLAR PHYSICS,Radio range measurements of coronal electron densities at 13 and 3.6 centimeter wavelengths during the 1985 solar conjunction of Voyager 2,,2013-08-13,1987-12-15,,,CDMS,OTHER,
19880036420,SOLAR PHYSICS,Stimulated dissipation of magnetic discontinuities and the origin of solar flares,"It is proposed that the principal cause of the confined solar flare is the dissipation of magnetic energy at the many small-scale pre-existing tangential discontinuities in the local bipolar magnetic field. The discontinuities are a consequence of the continuous shuffling and intermixing of the footpoints of the bipolar field by the turbulent photospheric granules. The X-ray corona within the bipolar field is presumed to be a consequence of the continuing dissipation by reconnection at these discontinuities. A flare results when static deformation and/or internal agitation of the field stimulates the onset of rapid reconnection at the many small internal discontinuities. The discontinuities are partially exhausted by the flare, so that the post-flare X-ray emission of that particular loop is substantially below the pre-flare level for a period of some hours while the discontinuities are being rejuvenated.",2013-08-13,1987-01-01,,,CDMS,OTHER,
19880036460,THERMODYNAMICS AND STATISTICAL PHYSICS,Imaginary time path integral Monte Carlo route to rate coefficients for nonadiabatic barrier crossing,"Nonadiabatic transitions are central to many areas of chemical and condensed matter physics, ranging from biological electron transfer to the optical properties of one-dimensional conductors. Here, a path integral Monte Carlo method is used to simulate such transitions, based on the observation that nonadiabatic rate coefficients are often dominated by saddle point trajectories that correspond to an imaginary time. Simple analytic theories can be used to continue these imaginary time correlation functions to determine rate coefficients. The advantages and drawbacks of this approach are discussed.",2013-08-13,1987-12-01,,,CDMS,OTHER,
19880036516,GEOPHYSICS,Effect of nonlinear instability on gravity-wave momentum transport,"This paper investigates the nonlinear instability of internal gravity waves and the effects of their nonlinear interaction on momentum flux, using simple theoretical and numerical models. From the result of an analysis of parametric instability of a two-dimensional internal gravity wave as discussed by Yeh and Liu (1981) and Klostermeyer (1982), a group trajectory length scale for a gravity wave packet was determined, expressed in terms of the dominant vertical wavelenght and the degree of convective saturation. It is shown that this analysis justifies the Eikonal saturation method for relatively transient packets, that are well below the saturation amplitude, propagating in a slowly varying mean flow. Conversely, linear theory fails for persistent disturbances and trasient wave packets near convective saturation.",2013-08-13,1987-11-01,,,CDMS,OTHER,
19880036520,METEOROLOGY AND CLIMATOLOGY,Theories of multiple equilibria and weather regimes : A critical reexamination. II - Baroclinic two-layer models,Previous results based on low- and intermediate-order truncations of the two-layer model suggest the existence of multiple equilibria and/or multiple weather regimes for the extratropical large-scale flow. The importance of the transient waves in the synoptic scales in organizing the large-scale flow and in the maintenance of weather regimes was emphasized. The result shows that multiple equilibria/weather regimes that are present in lower-order models examined disappear when a sufficient number of modes are kept in the spectral expansion of the solution to the governing partial differential equations. Much of the chaotic behavior of the large-scale flow that is present in intermediate-order models is now found to be spurious. Physical reasons for the drastic modification are offered. A peculiarity in the formulation of most existing two-layer models is noted that also tends to exaggerate the importance of baroclinic processes and increase the degree of unpredictability of the large-scale flow.,2013-08-13,1987-11-01,,,CDMS,OTHER,
